"","harvest_date","harvest_moisture_pct","height_in","planting_date","yield_lb_acre","Year","Hybrid","emergence_date"
"1320","20211019",NA,"40","20210526",1060,2021,"CP4157E",20210531
"1321","20211019",NA,"40","20210526",1148,2021,"CP432E",20210528
"1322","20211019",NA,"39","20210526",1312,2021,"CP450E",20210531
"1323","20211019",NA,"43","20210526",1154,2021,"CP455E",20210529
"1324","20211019",NA,"38","20210526",1238,2021,"CP4909E",20210527
"1325","20211019",NA,"38","20210526",1254,2021,"CP5045CL",20210529
"1326","20211019",NA,"39","20210526",1198,2021,"CP7919CL",20210531
"1327","20211019",NA,"36","20210526",832,2021,"H42H018 CL",20210536
"1328","20211019",NA,"40","20210526",978,2021,"H44H012 CL",20210530
"1329","20211019",NA,"40","20210526",975,2021,"H45H010EX",20210529
"1330","20211019",NA,"40","20210526",995,2021,"H45NS16 CL",20210528
"1331","20211019",NA,"41","20210526",1296,2021,"H47H011 EX",20210530
"1332","20211019",NA,"35","20210526",961,2021,"H49H019 CL",20210530
"1333","20211019",NA,"36","20210526",1044,2021,"H49NS14 CL",20210530
"1334","20211019",NA,"38","20210526",1039,2021,"XH81H52CP",20210534
"1335","20211019",NA,"36","20210526",1055,2021,"XH81H60EX",20210528
"1336","20211019",NA,"36","20210526",1169,2021,"XH81N62EX",20210530
"1337","20211019",NA,"42","20210526",839,2021,"XH82H63EX",20210528
"1338","20211019",NA,"42","20210526",821,2021,"Badger DMR",20210531
"1339","20211019",NA,"39","20210526",1109,2021,"Falcon",20210529
"1340","20211019",NA,"35","20210526",1029,2021,"Hornet",20210528
"1341","20211019",NA,"40","20210526",915,2021,"N4H302 E",20210529
"1342","20211019",NA,"40","20210526",1189,2021,"N4H422 CL",20210531
"1343","20211019",NA,"36","20210526",932,2021,"N4H470 CLP",20210531
"1344","20211019",NA,"40","20210526",781,2021,"N4HM354",20210529
"1345","20211019",NA,"41","20210526",1006,2021,"N5H493 CL",20210528
"1346","20211019",NA,"38","20210526",1354,2021,"NLKE04002",20210528
"1347","20211019",NA,"42","20210526",1418,2021,"NLKP74437",20210528
"1348","20211019",NA,"44","20210526",781,2021,"P63HE501",20210528
"1349","20211019",NA,"40","20210526",1241,2021,"P64HE101",20210528
"1350","20211019",NA,"44","20210526",1130,2021,"12G25CL",20210528
"1351","20211019",NA,"45","20210526",1216,2021,"E-31 CL",20210531
"1352","20211019",NA,"41","20210526",795,2021,"E-50016 CL",20210529
"1353","20211019",NA,"47","20210526",926,2021,"E-91 E",20210528
"1354","20211019",NA,"46","20210526",783,2021,"E-93 E",20210528
"1355","20211019",NA,"45","20210526",949,2021,"AC2101",20210528
"1356","20211019",NA,"46","20210526",819,2021,"20-EXP05",20210529
"1357","20211019",NA,"36","20210526",1086,2021,"NSW21460",20210530
"1358","20211019",NA,"43","20210526",1094,2021,"SF1H63CL",20210529
"1359","20211019",NA,"38","20210526",1140,2021,"SF440 HO/CL",20210528
"1360","20211019",NA,"41","20210526",826,2021,"4415HOCLP",20210528
"1361","20211019",NA,"40","20210526",1168,2021,"4425CL",20210528
"1362","20211019",NA,"44","20210526",1085,2021,"EX725CL",20210529
"1363","20211019",NA,"42","20210526",832,2021,"Honeycomb NS3",20210529
"1364","20211019",NA,"39","20210526",744,2021,"8N270CLDM4",20210527
"1365","20211019",NA,"36","20210526",1069,2021,"559CL5",20210527
"1366","20211019",NA,"41","20210526",728,2021,"Hybrid 8946",20210530
"1367","20221019",NA,"59.6456692913386","20220606",1937.521,2022,"CP3845",20220609
"1368","20221019",NA,"58.759842519685","20220606",2136.719,2022,"CP432E",20220610
"1369","20221019",NA,"64.8622047244095","20220606",1600.072,2022,"CP450E",20220611
"1370","20221019",NA,"65.9448818897638","20220606",1751.327,2022,"CP455E",20220613
"1371","20221019",NA,"62.5984251968504","20220606",1615.155,2022,"CP4909E",20220610
"1372","20221019",NA,"61.6141732283465","20220606",2219.461,2022,"CP5045CL",20220612
"1373","20221019",NA,"58.8582677165354","20220606",2190.729,2022,"CP545CL",20220610
"1374","20221019",NA,"63.2874015748032","20220606",2609.372,2022,"CP7919CL",20220607
"1375","20221019",NA,"64.5669291338583","20220606",2405.24,2022,"D670CL",20220614
"1376","20221019",NA,"63.9763779527559","20220606",2156.903,2022,"D687HO",20220609
"1377","20221019",NA,"69.2913385826772","20220606",2257.797,2022,"D690MO",20220609
"1378","20221019",NA,"56.496062992126","20220606",1432.492,2022,"H42HO18CL",20220609
"1379","20221019",NA,"58.4645669291339","20220606",1981.295,2022,"H45HO10EX",20220608
"1380","20221019",NA,"56.9881889763779","20220606",1745.949,2022,"H45NS16CL",20220607
"1381","20221019",NA,"68.7007874015748","20220606",2446.477,2022,"H47HO11EX",20220609
"1382","20221019",NA,"62.2047244094488","20220606",2438.468,2022,"H49HO19CL",20220608
"1383","20221019",NA,"60.6299212598425","20220606",2841.436,2022,"H49NS14CL",20220610
"1384","20221019",NA,"62.7952755905512","20220606",2264.614,2022,"H50HO20CP",20220608
"1385","20221019",NA,"60.8267716535433","20220606",1484.286,2022,"XH21H57EX",20220608
"1386","20221019",NA,"59.3503937007874","20220606",1562.92,2022,"XH21H58CL",20220608
"1387","20221019",NA,"65.748031496063","20220606",2248.092,2022,"XH22H66EX",20220608
"1388","20221019",NA,"63.7795275590551","20220606",1727.613,2022,"XH81N62EX",20220615
"1389","20221019",NA,"63.9763779527559","20220606",1478.509,2022,"XH82H65EX",20220612
"1390","20221019",NA,"56.003937007874","20220606",2404.376,2022,"Falcon",20220610
"1391","20221019",NA,"64.5669291338583","20220606",2084.431,2022,"N4H302 E",20220609
"1392","20221019",NA,"65.3543307086614","20220606",2434.391,2022,"N4H422 CL",20220611
"1393","20221019",NA,"64.7637795275591","20220606",1629.018,2022,"N4H470 CP",20220608
"1394","20221019",NA,"62.7952755905512","20220606",2531.974,2022,"N4H521 CL",20220612
"1395","20221019",NA,"61.9094488188976","20220606",1861.906,2022,"P63HE920",20220608
"1396","20221019",NA,"66.1417322834646","20220606",2073.791,2022,"P64HE101",20220609
"1397","20221019",NA,"65.3543307086614","20220606",2146.061,2022,"50016 CL",20220608
"1398","20221019",NA,"61.2204724409449","20220606",2179.922,2022,"12G25",20220612
"1399","20221019",NA,"68.1102362204724","20220606",1880.668,2022,"E-91",20220608
"1400","20221019",NA,"66.240157480315","20220606",1752.95,2022,"AC2101",20220610
"1401","20221019",NA,"67.9133858267716","20220606",1914.577,2022,"AC2201",20220615
"1402","20221019",NA,"63.8779527559055","20220606",1993.148,2022,"4415",20220611
"1403","20221019",NA,"67.3228346456693","20220606",2064.791,2022,"4425CL",20220607
"1404","20221019",NA,"65.3543307086614","20220606",2495.101,2022,"GP25 CL",20220610
"1405","20221019",NA,"57.6771653543307","20220606",1644.523,2022,"Honeycomb NS2",20220609
"1406","20221019",NA,"60.4330708661417","20220606",1911.647,2022,"8N270CLDM3",20220609
"1407","20221019",NA,"64.1732283464567","20220606",2299.307,2022,"559CL4",20220610
"1408","20221019",NA,"64.5669291338583","20220606",2250,2022,"Hybrid 8945",20220609
"1409",NA,NA,"55",NA,1029,1978,"Sheyenne 893",NA
"1410",NA,NA,"51",NA,1071,1978,"Sheyenne 898",NA
"1411",NA,NA,"56",NA,1149,1978,"Sunbred 212",NA
"1412",NA,NA,"52",NA,1044,1978,"Sunbred 254",NA
"1413",NA,NA,"54",NA,1052,1978,"IS 894",NA
"1414",NA,NA,"53",NA,1036,1978,"IS 7775",NA
"1415",NA,NA,"52",NA,1125,1978,"Sigco 241",NA
"1416",NA,NA,"53",NA,1106,1978,"Sigco 894A",NA
"1417",NA,NA,"51.5",NA,1015,1978,"Sunhi 301A",NA
"1418",NA,NA,"51",NA,1023,1978,"Sunhi 304",NA
"1419",NA,NA,"51",NA,1020,1978,"Sungro 380A",NA
"1420",NA,NA,"55",NA,1077,1978,"Sungro 372A",NA
"1421",NA,NA,"55",NA,1286,1978,"DO 704",NA
"1422",NA,NA,"54",NA,959,1978,"DO 844",NA
"1423",NA,NA,"52",NA,1253,1978,"HySun 101",NA
"1424",NA,NA,"52",NA,1208,1978,"Oil Master X",NA
"1425",NA,NA,"50",NA,786,1978,"Gold 2",NA
"1426",NA,NA,"52",NA,1025,1978,"Cargill 204",NA
"1427",NA,NA,"48.5",NA,1031,1978,"Cargill 205",NA
"1428",NA,NA,"50",NA,1150,1978,"Golden Harvest 10",NA
"1429",NA,NA,"54",NA,1109,1978,"Golden Harvest 20",NA
"1430",NA,NA,"49",NA,1065,1978,"Golden Harvest 30",NA
"1431",NA,NA,"51.5",NA,1107,1978,"Master Farmer X7",NA
"1432",NA,NA,"57.5",NA,1063,1978,"Sputnik 71",NA
"1433",NA,NA,"53",NA,1312,1978,"Oil Master",NA
"1434",NA,NA,"52.5",NA,995,1978,"Peredovik",NA
"1435",NA,NA,"73",NA,2568,1979,"DO 704",NA
"1436",NA,NA,"68",NA,2565,1979,"Sheyenne 893",NA
"1437",NA,NA,"71",NA,2505,1979,"Sigco 450",NA
"1438",NA,NA,"68",NA,2489,1979,"4W 900",NA
"1439",NA,NA,"69",NA,2476,1979,"Cargill 204",NA
"1440",NA,NA,"73",NA,2471,1979,"RBA 300G",NA
"1441",NA,NA,"71",NA,2468,1979,"MF 800",NA
"1442",NA,NA,"68",NA,2463,1979,"HySun 101",NA
"1443",NA,NA,"68",NA,2461,1979,"Sigco 894A",NA
"1444",NA,NA,"74",NA,2458,1979,"DO 844",NA
"1445",NA,NA,"67",NA,2449,1979,"J 701",NA
"1446",NA,NA,"72",NA,2407,1979,"Sigco 241A",NA
"1447",NA,NA,"71",NA,2403,1979,"Sunbred 254",NA
"1448",NA,NA,"68",NA,2400,1979,"J 501",NA
"1449",NA,NA,"73",NA,2395,1979,"J 401",NA
"1450",NA,NA,"66",NA,2389,1979,"Golden Harvest 10",NA
"1451",NA,NA,"69",NA,2359,1979,"RBA 400D",NA
"1452",NA,NA,"68",NA,2353,1979,"Cenex 907",NA
"1453",NA,NA,"67",NA,2345,1979,"Sun Hi 301A",NA
"1454",NA,NA,"70",NA,2334,1979,"MF 600Q",NA
"1455",NA,NA,"67",NA,2320,1979,"SunGro 378",NA
"1456",NA,NA,"67",NA,2314,1979,"Sun Hi S304",NA
"1457",NA,NA,"69",NA,2304,1979,"SunGro 380A",NA
"1458",NA,NA,"77",NA,2265,1979,"Sigco 449",NA
"1459",NA,NA,"65",NA,2241,1979,"Hybrid 894/Cal West",NA
"1460",NA,NA,"64",NA,2233,1979,"PAG SF101",NA
"1461",NA,NA,"72",NA,2230,1979,"Golden Harvest 20",NA
"1462",NA,NA,"68",NA,2192,1979,"Cenex 897",NA
"1463",NA,NA,"72",NA,2192,1979,"MF 700",NA
"1464",NA,NA,"64",NA,2173,1979,"Sheyenne 898",NA
"1465",NA,NA,"67",NA,2110,1979,"IS 3107",NA
"1466",NA,NA,"68",NA,2102,1979,"4W 1100C",NA
"1467",NA,NA,"72",NA,2080,1979,"Sunbred 265",NA
"1468",NA,NA,"69",NA,2072,1979,"Cargill 205",NA
"1469",NA,NA,"74",NA,2052,1979,"IS 7775",NA
"1470",NA,NA,"71",NA,1963,1979,"Hybrid 903/Kraig Seed",NA
"1471","19821014",8.9,"64","19820525",1593,1982,"747",19820528
"1472","19821014",8.8,"60","19820525",1952,1982,"3008",19820530
"1473","19821014",9,"65","19820525",2134,1982,"3009",19820529
"1474","19821014",10.1,"65","19820525",1817,1982,"3510",19820529
"1475","19821014",8.5,"61","19820525",1872,1982,"64P",19820529
"1476","19821014",8.8,"62","19820525",2128,1982,"67P",19820534
"1477","19821014",NA,"61","19820525",1800,1982,"204",19820529
"1478","19821014",8.7,"64","19820525",1674,1982,"205",19820527
"1479","19821014",10.9,"64","19820525",1941,1982,"206",19820527
"1480","19821014",8.5,"65","19820525",1822,1982,"7101",19820528
"1481","19821014",8.4,"63","19820525",1465,1982,"907E",19820528
"1482","19821014",8.4,"56","19820525",1696,1982,"DO 167",19820528
"1483","19821014",8.9,"62","19820525",2031,1982,"DO 704XL",19820528
"1484","19821014",8.5,"61","19820525",1811,1982,"DO 705",19820527
"1485","19821014",9,"62","19820525",1579,1982,"2049",19820527
"1486","19821014",8.5,"63","19820525",1643,1982,"2211",19820526
"1487","19821014",8.7,"63","19820525",2104,1982,"2214",19820528
"1488","19821014",10.5,"62","19820525",1885,1982,"G-6625",19820527
"1489","19821014",10.7,"64","19820525",2232,1982,"G-6627",19820527
"1490","19821014",8.5,"64","19820525",1660,1982,"20",19820529
"1491","19821014",9.7,"68","19820525",2017,1982,"XR-28",19820526
"1492","19821014",8.4,"65","19820525",1870,1982,"Roughrider",19820527
"1493","19821014",9.3,"60","19820525",1494,1982,"Plainsman",19820528
"1494","19821014",NA,"65","19820525",1774,1982,"Sodbuster",19820528
"1495","19821014",12.7,"62","19820525",1919,1982,"673",19820528
"1496","19821014",12.6,"58","19820525",2025,1982,"SD-1",19820527
"1497","19821014",8.4,"58","19820525",1631,1982,"SD-5",19820528
"1498","19821014",8.4,"60","19820525",2009,1982,"3001",19820529
"1499","19821014",8.4,"64","19820525",2003,1982,"7111",19820531
"1500","19821014",8.3,"58","19820525",1482,1982,"7000",19820537
"1501","19821014",8.8,"62","19820525",1817,1982,"311",19820527
"1502","19821014",8.9,"61","19820525",1895,1982,"503",19820529
"1503","19821014",10.7,"61","19820525",2121,1982,"550",19820533
"1504","19821014",8.8,"59","19820525",1557,1982,"265",19820529
"1505","19821014",12.2,"57","19820525",1646,1982,"246",19820527
"1506","19821014",11.5,"62","19820525",2135,1982,"275",19820530
"1507","19821014",10.7,"61","19820525",1825,1982,"F614",19820528
"1508","19821014",9.4,"65","19820525",2206,1982,"81-22",19820529
"1509","19821014",8.9,"67","19820525",1794,1982,"SF 101",19820529
"1510","19821014",8.3,"61","19820525",1832,1982,"SF 102",19820528
"1511","19821014",9,"54","19820525",1815,1982,"2022",19820529
"1512","19821014",10.7,"61","19820525",2290,1982,"2011",19820528
"1513","19821014",8.5,"64","19820525",1654,1982,"2012",19820530
"1514","19821014",9,"72","19820525",1960,1982,"315",19820527
"1515","19821014",8.5,"61","19820525",1740,1982,"316",19820528
"1516","19821014",11.8,"67","19820525",2188,1982,"349",19820530
"1517","19821014",9,"64","19820525",1615,1982,"SX-81",19820529
"1518","19821014",9.2,"65","19820525",1773,1982,"S-305",19820528
"1519","19821014",8.4,"65","19820525",1842,1982,"Golden Glo",19820530
"1520","19821014",8.8,"60","19820525",1586,1982,"Dakota Gold",19820530
"1521","19821014",10.6,"58","19820525",1908,1982,"New Dawn",19820539
"1522","19821014",8.4,"60","19820525",1959,1982,"448",19820527
"1523","19821014",8.7,"60","19820525",2065,1982,"454",19820529
"1524","19821014",9.7,"56","19820525",1444,1982,"460",19820528
"1525","19821014",9.4,"62","19820525",2157,1982,"5000",19820527
"1526","19821014",8.4,"60","19820525",1721,1982,"6000",19820528
"1527","19821014",8.8,"59","19820525",2172,1982,"2057",19820529
"1528","19821014",8.5,"55","19820525",1809,1982,"3101",19820529
"1529","19821014",8.5,"63","19820525",1574,1982,"1888",19820527
"1530","19821014",8.8,"61","19820525",1816,1982,"134A",19820529
"1531","19821014",10.4,"64","19820525",1793,1982,"Sun Gro 520A",19820527
"1532","19821014",19.8,"68","19820525",1835,1982,"Sun Gro 585",19820528
"1533","19821014",9.3,"62","19820525",1862,1982,"894",19820529
"1534","19821014",9.6,"63","19820525",2017,1982,"903",19820527
"1535",NA,10,"62",NA,1031,1983,"Arrowhead Bonus",NA
"1536",NA,10,"64",NA,1037,1983,"Arrowhead 707B",NA
"1537",NA,10,"65",NA,1203,1983,"Arrowhead 747",NA
"1538",NA,10,"60",NA,987,1983,"Barzen 3009",NA
"1539",NA,10,"58",NA,1023,1983,"Barzen 3008",NA
"1540",NA,10,"64",NA,1235,1983,"Cargill 205",NA
"1541",NA,10,"65",NA,1081,1983,"Cargill 206",NA
"1542",NA,10,"68",NA,1230,1983,"Cargill 207",NA
"1543",NA,10,"65",NA,1143,1983,"Dahlgren DO 704X",NA
"1544",NA,10,"62",NA,1310,1983,"Dahlgren DO 705",NA
"1545",NA,10,"58",NA,1099,1983,"Dahlgren DO 164",NA
"1546",NA,10,"67",NA,945,1983,"DeKalb DKS37",NA
"1547",NA,10,"63",NA,1079,1983,"DeKalb 3354",NA
"1548",NA,10,"66",NA,1229,1983,"DeKalb 3412",NA
"1549",NA,10,"63",NA,997,1983,"DeKalb 3334",NA
"1550",NA,13,"65",NA,951,1983,"Funks G-6627",NA
"1551",NA,10,"61",NA,1082,1983,"Funks G-6625",NA
"1552",NA,11,"68",NA,832,1983,"Gro Agri 380A",NA
"1553",NA,10,"65",NA,1084,1983,"Gro Agri 378",NA
"1554",NA,10,"65",NA,1245,1983,"Gro Agri 382",NA
"1555",NA,10,"64",NA,1405,1983,"Imperial SD1",NA
"1556",NA,10,"65",NA,917,1983,"Imperial 673",NA
"1557",NA,10,"60",NA,1138,1983,"Interstate 7111",NA
"1558",NA,10,"61",NA,956,1983,"Interstate 7101",NA
"1559",NA,11,"74",NA,751,1983,"Interstate 7120",NA
"1560",NA,10,"73",NA,825,1983,"Interstate 3104",NA
"1561",NA,10,"75",NA,691,1983,"Interstate 7781",NA
"1562",NA,10,"75",NA,746,1983,"Interstate 3106",NA
"1563",NA,10,"60",NA,1135,1983,"Interstate 3001",NA
"1564",NA,10,"61",NA,809,1983,"Jacques 311",NA
"1565",NA,10,"69",NA,925,1983,"Jacques 503",NA
"1566",NA,10,"66",NA,1161,1983,"Mallard 484",NA
"1567",NA,10,"64",NA,736,1983,"Mallard 544",NA
"1568",NA,11,"63",NA,1168,1983,"Northrup King 254",NA
"1569",NA,10,"56",NA,1041,1983,"Northrup King 265",NA
"1570",NA,10,"59",NA,908,1983,"O's Gold 614",NA
"1571",NA,10,"63",NA,905,1983,"O's Gold 8152",NA
"1572",NA,10,"66",NA,1107,1983,"PAG SF 101",NA
"1573",NA,10,"63",NA,1169,1983,"PAG SF 102",NA
"1574",NA,10,"63",NA,872,1983,"REA 9901",NA
"1575",NA,10,"68",NA,846,1983,"REA 9902",NA
"1576",NA,11,"69",NA,1166,1983,"SeedTec S349",NA
"1577",NA,10,"63",NA,1128,1983,"SeedTec S316",NA
"1578",NA,11,"68",NA,1083,1983,"SeedTec S315",NA
"1579",NA,10,"68",NA,1267,1983,"SeedTec X11083",NA
"1580",NA,10,"63",NA,981,1983,"Sexauer 30083",NA
"1581",NA,10,"64",NA,1046,1983,"Sexauer S-305A",NA
"1582",NA,10,"62",NA,1084,1983,"Sheyenne Dakota Gold",NA
"1583",NA,10,"64",NA,866,1983,"Sheyenne Sundance",NA
"1584",NA,10,"65",NA,1034,1983,"Sigco 448",NA
"1585",NA,10,"67",NA,1329,1983,"Sigco 455",NA
"1586",NA,11,"67",NA,1159,1983,"Sigco 470",NA
"1587",NA,11,"63",NA,928,1983,"Sokota 4000",NA
"1588",NA,10,"65",NA,1011,1983,"Sokota 5000",NA
"1589",NA,10,"62",NA,957,1983,"Sokota 6000",NA
"1590",NA,10,"64",NA,1076,1983,"Sokota 2057",NA
"1591",NA,10,"62",NA,1059,1983,"Stauffer 1888",NA
"1592",NA,10,"59",NA,998,1983,"Stauffer 1830",NA
"1593",NA,10,"65",NA,1057,1983,"Stauffer 1865",NA
"1594",NA,10,"58",NA,871,1983,"Stauffer 1300",NA
"1595",NA,10,"64",NA,1069,1983,"SunFlo GH10",NA
"1596",NA,10,"68",NA,1006,1983,"SunFlo XR 28",NA
"1597",NA,10,"63",NA,1173,1983,"TNT L10",NA
"1598",NA,11,"67",NA,1201,1983,"Sheyenne Golden Glo",NA
"1599",NA,11,"58",NA,683,1983,"NDSU BRS1",NA
"1600",NA,14,"61",NA,628,1983,"NDSU BRS2",NA
"1601",NA,14,"58",NA,659,1983,"NDSU BRS3",NA
"1602",NA,10,"60",NA,1204,1983,"USDA 894",NA
"1603",NA,10,"60",NA,1004,1983,"USDA 903",NA
"1604",NA,NA,"61",NA,2427,1984,"MALL S950",NA
"1605",NA,NA,"59",NA,2358,1984,"STAU 1888",NA
"1606",NA,NA,"61",NA,2356,1984,"SIGC 455",NA
"1607",NA,NA,"55",NA,2344,1984,"PAG SF100",NA
"1608",NA,NA,"63",NA,2318,1984,"SEED 317",NA
"1609",NA,NA,"57",NA,2309,1984,"TNT SF634",NA
"1610",NA,NA,"61",NA,2268,1984,"DAHL 730",NA
"1611",NA,NA,"57",NA,2258,1984,"DAHL 705",NA
"1612",NA,NA,"58",NA,2248,1984,"NK 285",NA
"1613",NA,NA,"64",NA,2237,1984,"SEED 316",NA
"1614",NA,NA,"59",NA,2224,1984,"PAG SF102",NA
"1615",NA,NA,"59",NA,2202,1984,"DKPG 3362",NA
"1616",NA,NA,"59",NA,2200,1984,"SOKO 5000",NA
"1617",NA,NA,"66",NA,2200,1984,"NK 262",NA
"1618",NA,NA,"53",NA,2192,1984,"DAHL 855",NA
"1619",NA,NA,"59",NA,2154,1984,"IS 3001",NA
"1620",NA,NA,"59",NA,2131,1984,"CONT P78",NA
"1621",NA,NA,"57",NA,2131,1984,"DAHL 725",NA
"1622",NA,NA,"53",NA,2114,1984,"JACQ 4402",NA
"1623",NA,NA,"53",NA,2112,1984,"PAC 354",NA
"1624",NA,NA,"60",NA,2110,1984,"CENE 8101",NA
"1625",NA,NA,"54",NA,2096,1984,"DKPG 42",NA
"1626",NA,NA,"63",NA,2077,1984,"CARG 206",NA
"1627",NA,NA,"55",NA,2071,1984,"NK 265",NA
"1628",NA,NA,"57",NA,2064,1984,"USDA 894",NA
"1629",NA,NA,"58",NA,2031,1984,"ARRO 707",NA
"1630",NA,NA,"60",NA,2021,1984,"JACQ 3501",NA
"1631",NA,NA,"54",NA,2017,1984,"IS 7111",NA
"1632",NA,NA,"60",NA,2011,1984,"CARG 205",NA
"1633",NA,NA,"63",NA,1994,1984,"ARRO 757",NA
"1634",NA,NA,"55",NA,1988,1984,"ARRO 747",NA
"1635",NA,NA,"60",NA,1979,1984,"JACQ 311",NA
"1636",NA,NA,"56",NA,1971,1984,"SOKO 6000",NA
"1637",NA,NA,"57",NA,1968,1984,"STAU 3101",NA
"1638",NA,NA,"53",NA,1960,1984,"TNT D-GOLD",NA
"1639",NA,NA,"62",NA,1950,1984,"MALL S484",NA
"1640",NA,NA,"60",NA,1934,1984,"CENE 7101",NA
"1641",NA,NA,"65",NA,1912,1984,"PAC HYS33",NA
"1642",NA,NA,"60",NA,1901,1984,"GRAG 2010",NA
"1643",NA,NA,"57",NA,1892,1984,"HOME 1200",NA
"1644",NA,NA,"60",NA,1890,1984,"SEXA 305A",NA
"1645",NA,NA,"59",NA,1886,1984,"GRAG 382",NA
"1646",NA,NA,"64",NA,1886,1984,"IS 77755",NA
"1647",NA,NA,"53",NA,1877,1984,"SOKO 2057",NA
"1648",NA,NA,"51",NA,1855,1984,"CONT P75",NA
"1649",NA,NA,"65",NA,1840,1984,"TNT L-12",NA
"1650",NA,NA,"54",NA,1798,1984,"GRAG 2004",NA
"1651",NA,NA,"51",NA,1785,1984,"SEXA 500-B",NA
"1652",NA,NA,"61",NA,1784,1984,"REA 305A",NA
"1653",NA,NA,"65",NA,1719,1984,"CARG 207",NA
"1654",NA,NA,"53",NA,1706,1984,"IS 7000",NA
"1655",NA,NA,"53",NA,1704,1984,"DKPG 3352",NA
"1656",NA,NA,"52",NA,1701,1984,"STAU 1300",NA
"1657",NA,NA,"66",NA,1683,1984,"PAG SF103",NA
"1658",NA,NA,"56",NA,1679,1984,"SIGC 468",NA
"1659",NA,NA,"59",NA,1608,1984,"CAN MR20",NA
"1660",NA,NA,"53",NA,1594,1984,"CAN MR21",NA
"1661",NA,NA,"75",NA,1589,1984,"CONT P80",NA
"1662",NA,NA,"61",NA,1573,1984,"PAC 356",NA
"1663",NA,NA,"71",NA,1558,1984,"CONT P81",NA
"1664",NA,NA,"61",NA,1510,1984,"CAN MRS27",NA
"1665",NA,NA,"56",NA,1155,1984,"NDSU BR2M",NA
"1666",NA,NA,"56",NA,1127,1984,"NDSU BR2L",NA
"1667",NA,NA,"58",NA,1060,1984,"NDSU BR3",NA
"1668",NA,14.4,"39",NA,1836,1985,"EX1296",NA
"1669",NA,15.8,"31",NA,1827,1985,"208",NA
"1670",NA,16.1,"39",NA,1924,1985,"950",NA
"1671",NA,16.1,"39",NA,1639,1985,"894",NA
"1672",NA,16.1,"41",NA,1716,1985,"131",NA
"1673",NA,16.4,"40",NA,1668,1985,"5000",NA
"1674",NA,16.9,"39",NA,1443,1985,"145",NA
"1675",NA,17,"32",NA,1697,1985,"SF 100",NA
"1676",NA,17.1,"39",NA,1834,1985,"484",NA
"1677",NA,17.1,"38",NA,1814,1985,"950A",NA
"1678",NA,17.2,"40",NA,1873,1985,"66",NA
"1679",NA,17.3,"44",NA,1891,1985,"43",NA
"1680",NA,17.5,"44",NA,1976,1985,"SF 103",NA
"1681",NA,17.6,"39",NA,1479,1985,"7000",NA
"1682",NA,17.6,"43",NA,2105,1985,"D Gold",NA
"1683",NA,17.7,"43",NA,1745,1985,"EX1424",NA
"1684",NA,18,"44",NA,1513,1985,"2057",NA
"1685",NA,18,"42",NA,1677,1985,"722",NA
"1686",NA,18.2,"44",NA,2396,1985,"SF 102",NA
"1687",NA,18.3,"38",NA,1616,1985,"1300",NA
"1688",NA,18.4,"43",NA,2132,1985,"PAC354",NA
"1689",NA,18.4,"46",NA,1804,1985,"Disc",NA
"1690",NA,18.8,"41",NA,1579,1985,"8101",NA
"1691",NA,18.8,"46",NA,2298,1985,"207",NA
"1692",NA,19,"40",NA,1845,1985,"3003",NA
"1693",NA,19.2,"43",NA,1700,1985,"705",NA
"1694",NA,19.6,"41",NA,2013,1985,"CX3472",NA
"1695",NA,19.6,"36",NA,1543,1985,"7111",NA
"1696",NA,19.6,"45",NA,2255,1985,"RH2141",NA
"1697",NA,19.8,"42",NA,1935,1985,"316",NA
"1698",NA,20,"42",NA,1823,1985,"7101",NA
"1699",NA,20,"46",NA,2043,1985,"747",NA
"1700",NA,20.1,"47",NA,2067,1985,"SF634",NA
"1701",NA,20.1,"41",NA,1727,1985,"X30084",NA
"1702",NA,20.2,"39",NA,1653,1985,"8854",NA
"1703",NA,20.2,"43",NA,1992,1985,"CX6101",NA
"1704",NA,20.2,"44",NA,2111,1985,"954",NA
"1705",NA,20.3,"41",NA,2086,1985,"EX2001",NA
"1706",NA,20.4,"44",NA,1867,1985,"SFXR38",NA
"1707",NA,20.4,"38",NA,1887,1985,"3312",NA
"1708",NA,20.4,"55",NA,1761,1985,"HS33",NA
"1709",NA,20.9,"42",NA,1930,1985,"452",NA
"1710",NA,20.9,"43",NA,2080,1985,"924",NA
"1711",NA,21.2,"43",NA,2278,1985,"141",NA
"1712",NA,21.3,"44",NA,1898,1985,"SFX80084",NA
"1713",NA,21.3,"44",NA,1854,1985,"317",NA
"1714",NA,21.4,"48",NA,1725,1985,"723",NA
"1715",NA,21.4,"41",NA,1641,1985,"305A",NA
"1716",NA,21.5,"41",NA,1817,1985,"707B",NA
"1717",NA,21.6,"51",NA,2251,1985,"455",NA
"1718",NA,21.7,"44",NA,2248,1985,"285",NA
"1719",NA,21.7,"41",NA,1913,1985,"757",NA
"1720",NA,21.8,"45",NA,2174,1985,"206",NA
"1721",NA,21.8,"47",NA,1795,1985,"730",NA
"1722",NA,21.9,"38",NA,1877,1985,"205",NA
"1723",NA,22.3,"39",NA,2073,1985,"Col II",NA
"1724",NA,22.4,"42",NA,1852,1985,"855",NA
"1725",NA,22.5,"44",NA,2111,1985,"465",NA
"1726",NA,22.8,"42",NA,1785,1985,"262",NA
"1727",NA,23.1,"39",NA,2028,1985,"3001",NA
"1728",NA,23.2,"41",NA,2619,1985,"475",NA
